maxAge,endDate,cash,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,longTermInvestments,propertyPlantEquipment,goodWill,otherAssets,deferredLongTermAssetCharges,totalAssets,accountsPayable,shortLongTermDebt,otherCurrentLiab,longTermDebt,otherLiab,minorityInterest,totalCurrentLiabilities,totalLiab,commonStock,retainedEarnings,treasuryStock,capitalSurplus,otherStockholderEquity,totalStockholderEquity,netTangibleAssets,type,kode,intangibleAssets,shortTermInvestments,deferredLongTermLiab
1.0,2022-03-31,1334731547799.0,16076041727724.0,10978739475603.0,2250018068648.0,30645497678697.0,1337910015191.0,2147009367631.0,,4050124034769.0,4119301363.0,38934594980475.0,16643051348791.0,8014615732128.0,3908746002139.0,2298227565141.0,1028162318762.0,134831232362.0,29584768618189.0,32912410845328.0,356084937600.0,2050056013797.0,892378066535.0,2588833884853.0,892378066535.0,5887352902785.0,5133299018598.0,Q,ADHI.JK,754053884187.0,,
1.0,2021-12-31,3152278749730.0,15828528343001.0,10589808239229.0,2023239083978.0,31600942926217.0,1322500514371.0,2166220891440.0,,4187362720802.0,4393006843.0,39900337834619.0,18217092357582.0,8231195541137.0,3668865119237.0,2082215476933.0,1031710869712.0,57888200390.0,31127451942313.0,34242630632194.0,356084937600.0,2041377034231.0,613523145351.0,2588833884853.0,613523145351.0,5599819002035.0,4976508220246.0,Q,ADHI.JK,623310781789.0,,
1.0,2021-09-30,1625232821238.0,18247932028838.0,10227951607179.0,2648079515772.0,32760923459497.0,1297236598211.0,2192279080896.0,,4234640670954.0,4626929487.0,40758889387585.0,17779957420207.0,8707146919515.0,4403147102738.0,2443270344359.0,455907090544.0,32564320470.0,32257985028152.0,35161038457220.0,356084937600.0,2006844642090.0,613523145352.0,2588833884853.0,613523145352.0,5565286609895.0,5291477031868.0,Q,ADHI.JK,273809578027.0,,
1.0,2021-12-31,1637550000000.0,20594774000000.0,,477705000000.0,22714589000000.0,650000000.0,498993000000.0,,342354000000.0,341751000000.0,23725885000000.0,28485000000.0,2534915000000.0,395800000000.0,8395066000000.0,1690334000000.0,,4589161000000.0,14838879000000.0,100000000000.0,8841497000000.0,-61241000000.0,6750000000.0,-61241000000.0,8887006000000.0,8717707000000.0,A,ADMF.JK,169299000000.0,,603000000.0
1.0,2020-12-31,4227409000000.0,23251744000000.0,,529156000000.0,28010158000000.0,650000000.0,568772000000.0,,464391000000.0,463396000000.0,29230513000000.0,22097000000.0,3153417000000.0,459432000000.0,13612850000000.0,1910804000000.0,,5598578000000.0,21305238000000.0,100000000000.0,8035404000000.0,-216879000000.0,6750000000.0,-216879000000.0,7925275000000.0,7738733000000.0,A,ADMF.JK,186542000000.0,,995000000.0
1.0,2019-12-31,3122492000000.0,30381962000000.0,,709025000000.0,34213479000000.0,650000000.0,266149000000.0,,476079000000.0,475226000000.0,35116853000000.0,24517000000.0,4907853000000.0,601437000000.0,17977865000000.0,1526023000000.0,,7534170000000.0,27038058000000.0,100000000000.0,8125480000000.0,-153435000000.0,6750000000.0,-153435000000.0,8078795000000.0,7918299000000.0,A,ADMF.JK,160496000000.0,,853000000.0
1.0,2018-12-31,1689324000000.0,28068196000000.0,,714352000000.0,30725428000000.0,650000000.0,245488000000.0,,405044000000.0,403799000000.0,31496441000000.0,23108000000.0,3273277000000.0,356140000000.0,18694722000000.0,566593000000.0,,5206927000000.0,24468242000000.0,100000000000.0,6982433000000.0,-60984000000.0,6750000000.0,-60984000000.0,7028199000000.0,6908368000000.0,A,ADMF.JK,119831000000.0,,1245000000.0
1.0,2022-06-30,2024606000000.0,20588729000000.0,,178228000000.0,22816295000000.0,650000000.0,451745000000.0,,388177000000.0,386934000000.0,23809396000000.0,27784000000.0,2840422000000.0,335994000000.0,8248864000000.0,1635078000000.0,,4789206000000.0,14833134000000.0,100000000000.0,8895669000000.0,-26157000000.0,6750000000.0,-26157000000.0,8976262000000.0,8823733000000.0,Q,ADMF.JK,152529000000.0,,1243000000.0
1.0,2022-03-31,3198157000000.0,20178903000000.0,,486364000000.0,23869156000000.0,650000000.0,456348000000.0,,374992000000.0,373401000000.0,24862224000000.0,26942000000.0,3138614000000.0,1045885000000.0,8632262000000.0,1655063000000.0,,5814610000000.0,16260431000000.0,100000000000.0,8539068000000.0,-44025000000.0,6750000000.0,-44025000000.0,8601793000000.0,8440715000000.0,Q,ADMF.JK,161078000000.0,,1591000000.0
1.0,2021-12-31,1637550000000.0,20594774000000.0,,477705000000.0,22714589000000.0,650000000.0,498993000000.0,,342354000000.0,341751000000.0,23725885000000.0,28485000000.0,2534915000000.0,395800000000.0,8395066000000.0,1690334000000.0,,4589161000000.0,14838879000000.0,100000000000.0,8841497000000.0,-61241000000.0,6750000000.0,-61241000000.0,8887006000000.0,8717707000000.0,Q,ADMF.JK,169299000000.0,,603000000.0
1.0,2021-09-30,1553868000000.0,20881903000000.0,,519588000000.0,22961668000000.0,650000000.0,515842000000.0,,366024000000.0,365779000000.0,24021581000000.0,27679000000.0,1685637000000.0,291236000000.0,10177236000000.0,1843267000000.0,,3571307000000.0,15727374000000.0,100000000000.0,8275679000000.0,-88222000000.0,6750000000.0,-88222000000.0,8294207000000.0,8116810000000.0,Q,ADMF.JK,177397000000.0,,245000000.0
1.0,2021-12-31,11354939.0,14590493.0,35114481.0,5260957.0,82113507.0,,116072083.0,,5605515.0,579679.0,203791105.0,20353859.0,,2485945.0,,8602825.0,-6214.0,23754846.0,32357671.0,216281813.0,-98782469.0,-4501289.0,58441593.0,-4501289.0,171439648.0,171439648.0,A,ADMG.JK,,146390.0,
1.0,2020-12-31,11041822.0,19431977.0,34609594.0,4680207.0,77977126.0,,124193828.0,,3593214.0,1853097.0,205764168.0,17933119.0,,1991175.0,,15946538.0,-11624.0,22365962.0,38312500.0,216281813.0,-99538777.0,-7721337.0,58441593.0,-7721337.0,167463292.0,167463292.0,A,ADMG.JK,,167853.0,
1.0,2019-12-31,13585236.0,19274634.0,52145310.0,12208104.0,110385770.0,,134902220.0,,9940205.0,5776258.0,255228195.0,29147608.0,,3153429.0,,13434848.0,-3716.0,33969979.0,47404827.0,216281813.0,-64977976.0,-1918346.0,58441593.0,-1918346.0,207827084.0,207827084.0,A,ADMG.JK,,12527275.0,
1.0,2018-12-31,14090912.0,24787963.0,56746999.0,13220218.0,124180421.0,,147589985.0,,8909448.0,5198623.0,280679854.0,20456228.0,2715540.0,2045224.0,,10440410.0,27923.0,26463482.0,36903892.0,216281813.0,-35386662.0,4411295.0,58441593.0,4411295.0,243748039.0,243748039.0,A,ADMG.JK,,14786629.0,
1.0,2022-06-30,12124399.0,17368066.0,39309393.0,2724541.0,80527616.0,,111719398.0,,4879810.0,319501.0,197126824.0,27878508.0,,1777002.0,,7136604.0,-9950.0,31264733.0,38401337.0,216281813.0,-111548251.0,-4439718.0,58441593.0,-4439718.0,158735437.0,158735437.0,Q,ADMG.JK,,8273571.0,
1.0,2022-03-31,18825287.0,19123333.0,33396245.0,2768645.0,86300447.0,,113497098.0,,5226694.0,447860.0,205024239.0,26961668.0,,2539973.0,,7977530.0,-7905.0,30819846.0,38797376.0,216281813.0,-103995914.0,-4492724.0,58441593.0,-4492724.0,166234768.0,166234768.0,Q,ADMG.JK,,11238098.0,
1.0,2021-12-31,11354939.0,14590493.0,35114481.0,5260957.0,82113507.0,,116072083.0,,5605515.0,579679.0,203791105.0,20353859.0,,2485945.0,,8602825.0,-6214.0,23754846.0,32357671.0,216281813.0,-98782469.0,-4501289.0,58441593.0,-4501289.0,171439648.0,171439648.0,Q,ADMG.JK,,146390.0,
1.0,2021-09-30,15438462.0,21444289.0,35412372.0,3540450.0,92488432.0,,118214120.0,,2759554.0,1276628.0,213462106.0,22474350.0,,2030484.0,,14102262.0,-5801.0,26151425.0,40253687.0,216281813.0,-95231607.0,-6277579.0,58441593.0,-6277579.0,173214220.0,173214220.0,Q,ADMG.JK,,119677.0,
1.0,2021-12-31,180828189.0,97634883.0,33120686.0,911205.0,316529859.0,,622671562.0,,25492220.0,1820044.0,965702525.0,20093927.0,,34802688.0,633703987.0,33173269.0,3260397.0,92427670.0,760258512.0,303919662.0,81560113.0,-183296159.0,,-183296159.0,202183616.0,201174732.0,A,ADMR.JK,1008884.0,,
1.0,2020-12-31,42572296.0,84194252.0,43129662.0,870528.0,170819580.0,,653785646.0,,29006837.0,11583992.0,855222280.0,20741590.0,11129404.0,5136519.0,488129982.0,26765775.0,1659380.0,80039103.0,596075821.0,129808932.0,-27085401.0,154763548.0,,154763548.0,257487079.0,255876862.0,A,ADMR.JK,1610217.0,,
1.0,2019-12-31,36278163.0,13001073.0,39286920.0,766827.0,92087950.0,,676691976.0,,74884585.0,1592211.0,844114617.0,19375608.0,,15180645.0,442142278.0,43658304.0,1947849.0,68671368.0,554471950.0,129808932.0,-25436096.0,183321982.0,,183321982.0,287694818.0,287244712.0,A,ADMR.JK,450106.0,,
1.0,2018-12-31,38381701.0,10508673.0,49674567.0,2269110.0,101421514.0,,565916395.0,,57414046.0,15712672.0,725510636.0,16448433.0,,3695002.0,252614045.0,32615777.0,2486872.0,51598971.0,336828793.0,216808932.0,-67299212.0,236685251.0,,236685251.0,386194971.0,385436290.0,A,ADMR.JK,758681.0,,
1.0,2022-06-30,368217029.0,66290128.0,61465580.0,4934527.0,501884638.0,,608587023.0,,28354047.0,1859810.0,1139642455.0,53201533.0,,51749519.0,561201472.0,33070861.0,4571231.0,136357711.0,731456494.0,303919662.0,282992698.0,-183297630.0,,-183297630.0,403614730.0,402797983.0,Q,ADMR.JK,816747.0,,
1.0,2022-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,Q,ADMR.JK,,,
1.0,2021-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,Q,ADMR.JK,,,
1.0,2021-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,Q,ADMR.JK,,,
1.0,2021-12-31,1811141000.0,611547000.0,125738000.0,69006000.0,2838132000.0,993644000.0,2614589000.0,776943000.0,358779000.0,92933000.0,7586936000.0,272409000.0,218971000.0,726687000.0,1294326000.0,430466000.0,321535000.0,1361558000.0,3128621000.0,342940000.0,2783495000.0,-144149000.0,1154494000.0,-47079000.0,4136780000.0,3354988000.0,A,ADRO.JK,4849000.0,220700000.0,
1.0,2020-12-31,1173703000.0,268373000.0,105134000.0,31848000.0,1731867000.0,690569000.0,2908930000.0,776943000.0,266778000.0,25136000.0,6381566000.0,214273000.0,596005000.0,76260000.0,788612000.0,419459000.0,239634000.0,1144923000.0,2429852000.0,342940000.0,2347061000.0,-132415000.0,1154494000.0,-132415000.0,3712080000.0,2928658000.0,A,ADRO.JK,6479000.0,152809000.0,
1.0,2019-12-31,1576191000.0,345994000.0,121030000.0,60418000.0,2109924000.0,730577000.0,3256646000.0,776943000.0,343015000.0,33212000.0,7217105000.0,335521000.0,507986000.0,231497000.0,1294662000.0,595432000.0,253323000.0,1232601000.0,3233710000.0,342940000.0,2288597000.0,-55959000.0,1154494000.0,-55959000.0,3730072000.0,2953129000.0,A,ADRO.JK,,6291000.0,
1.0,2018-12-31,927896000.0,385734000.0,112005000.0,85512000.0,1600294000.0,591785000.0,3906424000.0,793610000.0,168642000.0,27336000.0,7060755000.0,341766000.0,182671000.0,181903000.0,1085959000.0,730372000.0,652293000.0,816443000.0,2758063000.0,342940000.0,2161277000.0,-8312000.0,1154494000.0,-8312000.0,3650399000.0,2856789000.0,A,ADRO.JK,,89147000.0,
1.0,2022-06-30,2243724000.0,916082000.0,195219000.0,89672000.0,3600352000.0,1458489000.0,2482450000.0,776943000.0,464460000.0,154261000.0,8788711000.0,322173000.0,312055000.0,730751000.0,1258246000.0,419421000.0,418346000.0,1579219000.0,3282098000.0,342940000.0,3696153000.0,-105320000.0,1154494000.0,34616000.0,5088267000.0,4305307000.0,Q,ADRO.JK,6017000.0,155655000.0,
1.0,2022-03-31,1555677000.0,613697000.0,142356000.0,75960000.0,2573012000.0,1310233000.0,2554390000.0,776943000.0,409060000.0,131645000.0,7629923000.0,255495000.0,281023000.0,273064000.0,1275919000.0,430620000.0,343884000.0,980484000.0,2720187000.0,342940000.0,3183565000.0,-115147000.0,1154494000.0,-259000.0,4565852000.0,3782624000.0,Q,ADRO.JK,6285000.0,185322000.0,
1.0,2021-12-31,1811141000.0,611547000.0,125738000.0,69006000.0,2838132000.0,993644000.0,2614589000.0,776943000.0,358779000.0,92933000.0,7586936000.0,272409000.0,218971000.0,726687000.0,1294326000.0,430466000.0,321535000.0,1361558000.0,3128621000.0,342940000.0,2783495000.0,-144149000.0,1154494000.0,-47079000.0,4136780000.0,3354988000.0,Q,ADRO.JK,4849000.0,220700000.0,
1.0,2021-09-30,1510921000.0,470532000.0,132703000.0,42569000.0,2325575000.0,905355000.0,2670513000.0,776943000.0,440006000.0,76049000.0,7118392000.0,256405000.0,292630000.0,299579000.0,1309225000.0,407399000.0,278812000.0,1032426000.0,2794483000.0,342940000.0,2621167000.0,-73504000.0,1154494000.0,-73504000.0,4045097000.0,3268154000.0,Q,ADRO.JK,,168850000.0,
1.0,2021-12-31,8208762363.0,26297238891.0,97300059158.0,464898240.0,132333523487.0,,46602524743.0,,253509454.0,253509454.0,179189557684.0,10621016566.0,,823648874.0,,1014808156.0,,59410870171.0,70649164525.0,100000000000.0,2963139094.0,569170514.0,5008083551.0,569170514.0,108540393159.0,108540393159.0,A,AGAR.JK,,,
1.0,2020-12-31,1393336654.0,45691143729.0,76328445423.0,364468533.0,123787972495.0,,46841229653.0,,497062253.0,309540634.0,171126264401.0,11317932932.0,,136274711.0,,1294964054.0,,50567914794.0,64580874623.0,100000000000.0,1286605455.0,250700771.0,5008083551.0,250700771.0,106545389777.0,106545389777.0,A,AGAR.JK,,,
1.0,2019-12-31,4134748397.0,67296193104.0,77659492457.0,211814455.0,149302248413.0,,45753082317.0,,277826840.0,277826840.0,195333157570.0,22951440078.0,26264324531.0,233831578.0,14877190606.0,1111307362.0,,71962474447.0,87950972415.0,100000000000.0,2167391568.0,206710036.0,5008083551.0,206710036.0,107382185155.0,107382185155.0,A,AGAR.JK,,,1491916449.0
1.0,2018-12-31,13153559526.0,41378901582.0,48296920694.0,85061481.0,102914443283.0,,18950135958.0,,277179316.0,277179316.0,122141758557.0,29812396118.0,21814589493.0,473664973.0,14877180912.0,1086309597.0,,65911872029.0,81875362538.0,11000000000.0,2144686979.0,121709040.0,27000000000.0,121709040.0,40266396019.0,40266396019.0,A,AGAR.JK,,,
1.0,2022-06-30,3055043934.0,48967310647.0,86490384884.0,954411890.0,139492335952.0,,48165791043.0,,206482249.0,206482249.0,187864609244.0,14448778366.0,,1518227158.0,,801048134.0,,64163755202.0,73969775850.0,100000000000.0,8070800901.0,815948942.0,5008083551.0,815948942.0,113894833394.0,113894833394.0,Q,AGAR.JK,,,
1.0,2022-03-31,1339659570.0,42361558588.0,90090093581.0,760293063.0,134597411185.0,,47261564142.0,,253509454.0,253509454.0,182112484781.0,15309552308.0,,517444047.0,,1014808156.0,,64625428392.0,75463104378.0,100000000000.0,1072126338.0,569170514.0,5008083551.0,569170514.0,106649380403.0,106649380403.0,Q,AGAR.JK,,,
1.0,2021-12-31,8208762363.0,26297238891.0,97300059158.0,464898240.0,132333523487.0,,46602524743.0,,253509454.0,253509454.0,179189557684.0,10621016566.0,,823648874.0,,1014808156.0,,59410870171.0,70649164525.0,100000000000.0,2963139094.0,569170514.0,5008083551.0,569170514.0,108540393159.0,108540393159.0,Q,AGAR.JK,,,
1.0,2021-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,Q,AGAR.JK,,,
1.0,2021-12-31,809094000000.0,687419000000.0,459195000000.0,84140000000.0,2044419000000.0,61684000000.0,5912404000000.0,,146092000000.0,,8164599000000.0,123391000000.0,753172000000.0,111721000000.0,2225114000000.0,171855000000.0,59865000000.0,1979987000000.0,4581674000000.0,1533330000000.0,633600000000.0,1005693000000.0,350437000000.0,1015117000000.0,3523060000000.0,3523060000000.0,A,AGII.JK,,,73433000000.0
1.0,2020-12-31,405164000000.0,627451000000.0,447731000000.0,144796000000.0,1629893000000.0,61804000000.0,5126508000000.0,,303253000000.0,,7121458000000.0,116251000000.0,518374000000.0,91615000000.0,1870549000000.0,149353000000.0,56531000000.0,1615068000000.0,3739317000000.0,1533330000000.0,439005000000.0,1002838000000.0,350437000000.0,1012262000000.0,3325610000000.0,3325610000000.0,A,AGII.JK,,,64808000000.0
1.0,2019-12-31,279518000000.0,715408000000.0,446160000000.0,243659000000.0,1696015000000.0,57251000000.0,5092495000000.0,,175219000000.0,,7020980000000.0,140528000000.0,850658000000.0,129677000000.0,1498326000000.0,151858000000.0,58517000000.0,1938711000000.0,3721416000000.0,1533330000000.0,342593000000.0,1014687000000.0,350437000000.0,1014687000000.0,3241047000000.0,3241047000000.0,A,AGII.JK,,,69692000000.0
1.0,2018-12-31,284472000000.0,647576000000.0,455625000000.0,108634000000.0,1585943000000.0,56376000000.0,4835210000000.0,,170226000000.0,,6647755000000.0,150015000000.0,297911000000.0,89749000000.0,1992505000000.0,123025000000.0,60760000000.0,1297840000000.0,3499963000000.0,1533330000000.0,251589000000.0,951676000000.0,350437000000.0,951676000000.0,3087032000000.0,3087032000000.0,A,AGII.JK,,80000000000.0,57239000000.0
1.0,2022-06-30,661537000000.0,793384000000.0,438420000000.0,104328000000.0,2001762000000.0,61695000000.0,5879081000000.0,,152704000000.0,,8095242000000.0,134553000000.0,345210000000.0,87320000000.0,2444831000000.0,186403000000.0,63104000000.0,1658549000000.0,4482982000000.0,1533330000000.0,684206000000.0,1005693000000.0,325927000000.0,1015117000000.0,3549156000000.0,3549156000000.0,Q,AGII.JK,,,87563000000.0
1.0,2022-03-31,515949000000.0,750759000000.0,455041000000.0,117663000000.0,1844597000000.0,61686000000.0,5884817000000.0,,159861000000.0,,7950961000000.0,133656000000.0,488323000000.0,94024000000.0,2201754000000.0,178902000000.0,61248000000.0,1746443000000.0,4322230000000.0,1533330000000.0,678023000000.0,1005693000000.0,350437000000.0,1015117000000.0,3567483000000.0,3567483000000.0,Q,AGII.JK,,,82895000000.0
1.0,2021-12-31,809094000000.0,687419000000.0,459195000000.0,84140000000.0,2044419000000.0,61684000000.0,5912404000000.0,,146092000000.0,,8164599000000.0,123391000000.0,753172000000.0,111721000000.0,2225114000000.0,171855000000.0,59865000000.0,1979987000000.0,4581674000000.0,1533330000000.0,633600000000.0,1005693000000.0,350437000000.0,1015117000000.0,3523060000000.0,3523060000000.0,Q,AGII.JK,,,73433000000.0
1.0,2021-09-30,711289000000.0,779714000000.0,443758000000.0,106993000000.0,2045287000000.0,61690000000.0,5807037000000.0,,136406000000.0,,8050420000000.0,107852000000.0,951512000000.0,107106000000.0,2086263000000.0,166553000000.0,62865000000.0,2150627000000.0,4499010000000.0,1533330000000.0,601940000000.0,1002838000000.0,350437000000.0,1012262000000.0,3488545000000.0,3488545000000.0,Q,AGII.JK,,,69190000000.0
1.0,2021-12-31,1582622960000.0,7432208000.0,4430650000.0,715092094000.0,3136014187000.0,3332000892000.0,284369892000.0,,10108381946000.0,371739430000.0,16866522655000.0,13498296529000.0,238862928000.0,109329394000.0,16517311000.0,191889058000.0,,14197612020000.0,14408859476000.0,2274652671000.0,-2811334765000.0,50631500000.0,2943713773000.0,50631500000.0,2457663179000.0,2451907441000.0,A,AGRO.JK,5755738000.0,650377813000.0,
1.0,2020-12-31,1862128398000.0,21591589000.0,7908756000.0,821226582000.0,6317646569000.0,2809718835000.0,269123694000.0,,18610688789000.0,94378701000.0,28015492262000.0,22997691743000.0,,32360775000.0,255934645000.0,138440571000.0,,23330898182000.0,23727802051000.0,2134329023000.0,234366642000.0,91555830000.0,1827438716000.0,91555830000.0,4287690211000.0,4279375836000.0,A,AGRO.JK,8314375000.0,3047732345000.0,
1.0,2019-12-31,1090692298000.0,21591589000.0,2994358000.0,1322768532000.0,5793778399000.0,2447147703000.0,262120871000.0,,18564875939000.0,29224491000.0,27067922912000.0,21144628415000.0,260770484000.0,25278141000.0,238388875000.0,70612107000.0,,22277217711000.0,22586218693000.0,2134329023000.0,521394125000.0,803427000.0,1825177644000.0,803427000.0,4481704219000.0,4481704219000.0,A,AGRO.JK,,2268980518000.0,
1.0,2018-12-31,4712461282000.0,,3702274000.0,1129800867000.0,6070952904000.0,1720761925000.0,259140701000.0,,15262815722000.0,40981257000.0,23313671252000.0,18065774947000.0,,90221979000.0,498536697000.0,52295563000.0,,18338553176000.0,18889385436000.0,2134329023000.0,511175229000.0,-46396080000.0,1825177644000.0,-46396080000.0,4424285816000.0,4424285816000.0,A,AGRO.JK,,21670658000.0,
